hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
152237468,0,3,9,11,245,94
153682374,0,3,10,2,1,52
155732184,0,3,11,1,72,34
158539813,0,3,12,12,32,213
158585366,0,3,12,12,210,228
160261969,0,3,13,6,103,169
160278637,0,3,13,6,168,141
160338801,0,3,13,7,147,137
160394131,0,3,13,8,107,103
160400009,0,3,13,8,130,113
160400933,0,3,13,8,134,213
160406171,0,3,13,8,154,95
160454259,0,3,13,9,86,135
160551583,0,3,13,10,210,91
160675631,0,3,13,12,183,203
164952388,0,3,15,13,249,182
170589574,0,3,18,3,253,116
170683168,0,3,18,5,107,218
170904161,0,3,18,8,202,153
172767314,0,3,19,5,56,168
202180509,0,4,1,7,7,93
206319419,0,4,3,6,47,191
206436282,0,4,3,7,247,64
206458164,0,4,3,8,77,198
206692413,0,4,3,11,224,189
208410486,0,4,4,6,23,132
208494495,0,4,4,7,95,91
208539075,0,4,4,8,13,55
208597486,0,4,4,8,241,12
208643054,0,4,4,9,163,12
208652737,0,4,4,9,201,57
208789418,0,4,4,11,223,80
208802116,0,4,4,12,17,182
220854676,0,4,10,3,249,102
221166342,0,4,10,8,187,244
221350400,0,4,10,11,138,250
223067780,0,4,11,5,190,118
223263735,0,4,11,8,187,3
223447537,0,4,11,11,137,9
229512197,0,4,14,8,20,245
229661459,0,4,14,10,91,231
229793912,0,4,14,12,96,130
229877629,0,4,14,13,167,125
231483025,0,4,15,6,38,105
231544748,0,4,15,7,23,78
231572349,0,4,15,7,131,125
231596142,0,4,15,7,224,140
231609587,0,4,15,8,20,7
231732707,0,4,15,9,245,23
231735102,0,4,15,9,255,188
233300393,0,4,16,1,225,81
233871073,0,4,16,10,150,25
234085777,0,4,16,13,221,105
238350908,0,4,18,14,242,190
243887562,0,4,21,3,109,48
244113248,0,4,21,6,223,154
244201632,0,4,21,8,56,90
246116614,0,4,22,5,113,244
248213238,0,4,23,5,110,4
407688420,1,3,3,5,212,22
426981668,1,3,12,12,57,214
427120666,1,3,12,14,88,224
429172151,1,3,13,13,165,67
430670628,1,3,14,4,131,214
437202019,1,3,17,8,44,151
471340447,1,4,1,18,21,91
474781124,1,4,3,6,149,54
487071208,1,4,9,2,29,18
501937679,1,4,16,4,246,235
502440384,1,4,16,12,161,58
502595053,1,4,16,14,253,13
508612004,1,4,19,10,205,86
671752243,2,3,1,3,32,199
711761872,2,3,20,5,159,42
720042424,2,3,24,3,249,66
738910317,2,4,1,4,224,141
785082580,2,4,23,5,104,38
793376883,2,4,27,3,248,135
