batch,track_id,hit_IDs,traj_ps,traj_pts,traj_lambdas,traj_phis,num_hits,correct_tracks,tid
5620,15,"[141873101, 206664219, 71512013, 156248150, 2329994, 71512013]","[12.532748088915252, 12.532748088915252, 12, 12, 12, 12]","[12.515236679311192, 12.515236679311192, 12, 12, 12, 12]","[0.03413129493301525, 0.03413129493301525, 0, 0, 0, 0]","[1.0043383550348701, 1.0043383550348701, 1, 1, 1, 1]",6,1,5179255
5620,16,"[141873101, 206572124, 82173226, 137487931, 2307979, 82006310]","[12.532748088915252, 12.532748088915252, 12, 12, 12, 12]","[12.515236679311192, 12.515236679311192, 12, 12, 12, 12]","[0.03413129493301525, 0.03413129493301525, 0, 0, 0, 0]","[1.0043383550348701, 1.0043383550348701, 1, 1, 1, 1]",6,1,5179255
5620,24,"[156424140, 225589222, 71679982, 137487931]","[12.532748088915252, 12.532748088915252, 12, 12]","[12.515236679311192, 12.515236679311192, 12, 12]","[0.03413129493301525, 0.03413129493301525, 0, 0]","[1.0043383550348701, 1.0043383550348701, 1, 1]",4,1,5179255
5621,10,"[8531574, 67255341, 77737271, 175064288, 152001295, 223205933]","[22.262212625084093, 22.262212625084093, 22, 22, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1, -1, -1]",6,1,5190917
5621,11,"[8531574, 67341107, 77737271, 175105740, 154031072, 223205933]","[22.262212625084093, 22.262212625084093, 22, 22, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1, -1, -1]",6,1,5190917
5621,15,"[8737080, 80039915, 77819915, 173309723, 154151125, 223327516]","[22.262212625084093, 22.262212625084093, 22, 22, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1, -1, -1]",6,1,5190917
5621,16,"[8737080, 67463011, 77819915, 175105740, 154151125, 223272517]","[22.262212625084093, 22.262212625084093, 22, 22, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1, -1, -1]",6,1,5190917
5621,17,"[8737080, 67341107, 77819915, 175512550, 154291162, 223468319]","[22.262212625084093, 22.262212625084093, 22, 22, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1, -1, -1]",6,1,5190917
5621,21,"[80039915, 154291162, 154462586, 223468319, 231502, 67341107]","[22.262212625084093, 22.262212625084093, 22, 22, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1, -1, -1]",6,1,5190917
5621,23,"[80039915, 175512550, 154581109, 225871001, 353148, 77819915]","[22.262212625084093, 22.262212625084093, 22, 22, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1, -1, -1]",6,1,5190917
5621,24,"[154581109, 225735070, 67255341, 152001295, 8531574, 77737271]","[22.262212625084093, 22.262212625084093, 22, 22, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1, -1, -1]",6,1,5190917
5621,31,"[175064288, 246333701, 67341107, 175064288, 8531574, 79772912]","[22.262212625084093, 22.262212625084093, 22, 22, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1, -1, -1]",6,1,5190917
5621,32,"[175064288, 248472030, 67255341, 175105740]","[22.262212625084093, 22.262212625084093, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1]",4,1,5190917
5621,35,"[175105740, 248431092, 67463011, 175105740]","[22.262212625084093, 22.262212625084093, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1]",4,1,5190917
5621,38,"[175512550, 246781454, 67341107, 152001295]","[22.262212625084093, 22.262212625084093, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1]",4,1,5190917
5621,39,"[175512550, 246674478, 80039915, 152001295]","[22.262212625084093, 22.262212625084093, 22, 22]","[22.257351197848124, 22.257351197848124, 22, 22]","[0.01643198014107632, 0.01643198014107632, 0, 0]","[-1.4227766972535911, -1.4227766972535911, -1, -1]",4,1,5190917
5625,18,"[80037239, 160607165, 165007877, 248558816, 10638781, 79843458]","[11.568167904971814, 11.568167904971814, 11, 11, 11, 11]","[11.554313605036311, 11.554313605036311, 11, 11, 11, 11]","[-0.02223248365656176, -0.02223248365656176, 0, 0, 0, 0]","[-1.211341041357267, -1.211341041357267, -1, -1, -1, -1]",6,1,5210904
5625,26,"[80037239, 175506143, 175406393, 248761038, 10638781, 79845458]","[11.568167904971814, 11.568167904971814, 11, 11, 11, 11]","[11.554313605036311, 11.554313605036311, 11, 11, 11, 11]","[-0.02223248365656176, -0.02223248365656176, 0, 0, 0, 0]","[-1.211341041357267, -1.211341041357267, -1, -1, -1, -1]",6,1,5210904
5625,39,"[69583479, 175406393, 175200878, 248558816]","[11.568167904971814, 11.568167904971814, 11, 11]","[11.554313605036311, 11.554313605036311, 11, 11]","[-0.02223248365656176, -0.02223248365656176, 0, 0]","[-1.211341041357267, -1.211341041357267, -1, -1]",4,1,5210904
5625,42,"[69583479, 173408772, 158303809, 231643561]","[11.568167904971814, 11.568167904971814, 11, 11]","[11.554313605036311, 11.554313605036311, 11, 11]","[-0.02223248365656176, -0.02223248365656176, 0, 0]","[-1.211341041357267, -1.211341041357267, -1, -1]",4,1,5210904
5626,2,"[148403, 75650756, 67261126, 154022106, 152301730, 225439950]","[28.52303868345517, 28.52303868345517, 28, 28, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1, 1, 1]",6,1,5196689
5626,3,"[148403, 77842042, 67261126, 153926625, 152301730, 232046370]","[28.52303868345517, 28.52303868345517, 28, 28, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1, 1, 1]",6,1,5196689
5626,7,"[8641197, 67261126, 67503346, 164922841, 152356250, 232046370]","[28.52303868345517, 28.52303868345517, 28, 28, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1, 1, 1]",6,1,5196689
5626,10,"[67503346, 154557996, 153926625, 225205956, 6442943, 75650756]","[28.52303868345517, 28.52303868345517, 28, 28, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1, 1, 1]",6,1,5196689
5626,12,"[75650756, 168741428, 153926625, 239812365, 8641197, 86377988]","[28.52303868345517, 28.52303868345517, 28, 28, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1, 1, 1]",6,1,5196689
5626,18,"[77842042, 164922841, 154158573, 225439950]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,19,"[77842042, 168538497, 154557996, 223630219]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,20,"[77842042, 168741428, 154557996, 223574175]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,21,"[77842042, 169012370, 154557996, 232046370]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,26,"[86377988, 169012370, 154564509, 234094880]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,27,"[86377988, 164922841, 162879399, 232046370]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,28,"[86377988, 152301730, 162879399, 234094880]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,29,"[86377988, 152356250, 162879399, 240269428]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,30,"[86377988, 154557996, 162879399, 223630219]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,37,"[164922841, 240269428, 75650756, 153926625]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,39,"[164922841, 223574175, 67503346, 154158573]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,40,"[168538497, 239812365, 86377988, 168538497]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,41,"[168538497, 225205956, 67503346, 162879399]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,43,"[168741428, 240004111, 75650756, 154022106]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5626,44,"[168741428, 239812365, 86377988, 162879399]","[28.52303868345517, 28.52303868345517, 28, 28]","[28.445765064860957, 28.445765064860957, 28, 28]","[-0.0358899527168267, -0.0358899527168267, 0, 0]","[1.5951432562345063, 1.5951432562345063, 1, 1]",4,1,5196689
5628,1,"[8768433, 77979027, 77979027, 170490479, 150023514, 222805743]","[24.895587998820247, 24.895587998820247, 24, 24, 24, 24]","[24.166979764597453, 24.166979764597453, 24, 24, 24, 24]","[-0.1293841635597147, -0.1293841635597147, 0, 0, 0, 0]","[-1.6419085872450503, -1.6419085872450503, -1, -1, -1, -1]",6,1,5238084
5629,18,"[256863286, 420715203, 69497357, 416152957]","[26.383586497097124, 26.383586497097124, 26, 26]","[24.191654321300696, 24.191654321300696, 24, 24]","[-0.22236066658769046, -0.22236066658769046, 0, 0]","[0.5659585516496795, 0.5659585516496795, 0, 0]",4,1,5240270
5629,21,"[403739587, 485335729, 69497357, 420715203]","[26.383586497097124, 26.383586497097124, 26, 26]","[24.191654321300696, 24.191654321300696, 24, 24]","[-0.22236066658769046, -0.22236066658769046, 0, 0]","[0.5659585516496795, 0.5659585516496795, 0, 0]",4,1,5240270
5629,23,"[403739587, 489905797, 69497357, 181416750]","[26.383586497097124, 26.383586497097124, 26, 26]","[24.191654321300696, 24.191654321300696, 24, 24]","[-0.22236066658769046, -0.22236066658769046, 0, 0]","[0.5659585516496795, 0.5659585516496795, 0, 0]",4,1,5240270
5632,1,"[391417, 86374179, 75878199, 150055644, 150049490, 219223872]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,5,"[6670937, 75878199, 75888650, 150049490, 150055644, 219228485]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,10,"[6682659, 75888650, 75923247, 150049490, 150154474, 219329113]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,13,"[6719816, 75923247, 75923247, 164951411, 150154474, 219223872]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,14,"[6719816, 75878199, 75923247, 164961769, 150154474, 221542516]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,23,"[15071243, 86374179, 86427683, 150271149, 150271149, 219329113]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,25,"[15122950, 86427683, 150271149, 219223872]","[15.523929659727255, 15.523929659727255, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1]",4,1,5187937
5632,26,"[15122950, 75923247, 162864386, 236218816]","[15.523929659727255, 15.523929659727255, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1]",4,1,5187937
5632,35,"[164951411, 221542516, 86427683, 168924023, 391417, 86427683]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,36,"[164961769, 236218816, 86374179, 169058534, 15071243, 86427683]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,37,"[164961769, 234134423, 86374179, 168924023, 15122950, 86374179]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,38,"[164961769, 240327334, 75878199, 150154474, 442866, 86374179]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,39,"[164961769, 240194088, 86427683, 164951411, 6682659, 75923247]","[15.523929659727255, 15.523929659727255, 15, 15, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1, 1, 1]",6,1,5187937
5632,42,"[168924023, 219223872, 86427683, 164961769]","[15.523929659727255, 15.523929659727255, 15, 15]","[15.517352427310538, 15.517352427310538, 15, 15]","[-0.01125081054970506, -0.01125081054970506, 0, 0]","[1.7412689443554212, 1.7412689443554212, 1, 1]",4,1,5187937
5633,0,"[154291983, 225604656, 10729157, 79914628]","[28.709921070076962, 28.709921070076962, 28, 28]","[19.1642096001027, 19.1642096001027, 19, 19]","[0.4697894437944182, 0.4697894437944182, 0, 0]","[-1.3531819850123612, -1.3531819850123612, -1, -1]",4,1,5243928
5635,0,"[6478281, 81864975, 73583701, 135208095, 135040235, 258746027]","[12.41720737316886, 12.41720737316886, 12, 12, 12, 12]","[12.385475898481593, 12.385475898481593, 12, 12, 12, 12]","[-0.034720734946050734, -0.034720734946050734, 0, 0, 0, 0]","[-0.5222058462001844, -0.5222058462001844, 0, 0, 0, 0]",6,1,5238047
5635,6,"[81864975, 135208095, 135208095, 258746027]","[12.41720737316886, 12.41720737316886, 12, 12]","[12.385475898481593, 12.385475898481593, 12, 12]","[-0.034720734946050734, -0.034720734946050734, 0, 0]","[-0.5222058462001844, -0.5222058462001844, 0, 0]",4,1,5238047
5635,7,"[81864975, 135040235, 135208095, 242055644]","[12.41720737316886, 12.41720737316886, 12, 12]","[12.385475898481593, 12.385475898481593, 12, 12]","[-0.034720734946050734, -0.034720734946050734, 0, 0]","[-0.5222058462001844, -0.5222058462001844, 0, 0]",4,1,5238047
5635,8,"[81864975, 183274755, 135208095, 240150575]","[12.41720737316886, 12.41720737316886, 12, 12]","[12.385475898481593, 12.385475898481593, 12, 12]","[-0.034720734946050734, -0.034720734946050734, 0, 0]","[-0.5222058462001844, -0.5222058462001844, 0, 0]",4,1,5238047
5635,11,"[84161241, 166789233, 166596681, 258746027]","[12.41720737316886, 12.41720737316886, 12, 12]","[12.385475898481593, 12.385475898481593, 12, 12]","[-0.034720734946050734, -0.034720734946050734, 0, 0]","[-0.5222058462001844, -0.5222058462001844, 0, 0]",4,1,5238047
5635,12,"[84161241, 166596681, 166596681, 258917711]","[12.41720737316886, 12.41720737316886, 12, 12]","[12.385475898481593, 12.385475898481593, 12, 12]","[-0.034720734946050734, -0.034720734946050734, 0, 0]","[-0.5222058462001844, -0.5222058462001844, 0, 0]",4,1,5238047
5635,13,"[84161241, 135208095, 166789233, 240150575]","[12.41720737316886, 12.41720737316886, 12, 12]","[12.385475898481593, 12.385475898481593, 12, 12]","[-0.034720734946050734, -0.034720734946050734, 0, 0]","[-0.5222058462001844, -0.5222058462001844, 0, 0]",4,1,5238047
5635,14,"[84161241, 135040235, 166789233, 258917711]","[12.41720737316886, 12.41720737316886, 12, 12]","[12.385475898481593, 12.385475898481593, 12, 12]","[-0.034720734946050734, -0.034720734946050734, 0, 0]","[-0.5222058462001844, -0.5222058462001844, 0, 0]",4,1,5238047
5635,15,"[84161241, 183274755, 166789233, 258746027]","[12.41720737316886, 12.41720737316886, 12, 12]","[12.385475898481593, 12.385475898481593, 12, 12]","[-0.034720734946050734, -0.034720734946050734, 0, 0]","[-0.5222058462001844, -0.5222058462001844, 0, 0]",4,1,5238047
5638,9,"[75831406, 165141434, 145925035, 215102358]","[19.918698376760933, 19.918698376760933, 19, 19]","[19.70461132025728, 19.70461132025728, 19, 19]","[0.0860947285360196, 0.0860947285360196, 0, 0]","[1.4384417966976601, 1.4384417966976601, 1, 1]",4,1,5238719
5639,0,"[281023, 67387335, 67387335, 171054680, 149984295, 221249403]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,1,"[351714, 67464885, 67387335, 439854973, 149984295, 223001056]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,4,"[351714, 77946773, 67460585, 171047585, 150056305, 221325268]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,5,"[355502, 67464885, 67460585, 150083646, 150056305, 221354204]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,6,"[355502, 67475930, 67464885, 171054680, 150056305, 221356255]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,7,"[355502, 67460585, 67464885, 150083646, 150056305, 221354145]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,8,"[355502, 77946773, 67475930, 171054680, 150056305, 221249403]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,9,"[368078, 67475930, 67475930, 171055744, 150056305, 223001056]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,11,"[368078, 67460585, 67475930, 150083646, 150083646, 221354204]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,12,"[368078, 77946773, 67475930, 439854973, 150083646, 221356255]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,14,"[8690631, 77899431, 77899431, 439854973, 150083646, 221325268]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,15,"[8690631, 67387335, 77944764, 150085237, 150083646, 221249403]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,17,"[8738519, 77944764, 77944764, 150083646, 150083955, 221354204]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,18,"[8738519, 77948097, 77944764, 150056305, 150083955, 221354145]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,19,"[8738519, 77946773, 77944764, 149984295, 150083955, 221325268]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,20,"[8738519, 77971136, 77946773, 150085237, 150083955, 221249403]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,21,"[8738519, 77899431, 77946773, 150083955, 150085237, 221356255]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
5639,22,"[8740787, 77946773, 77946773, 150083646, 150085237, 221354204]","[20.3472047309518, 20.3472047309518, 20, 20, 20, 20]","[20.34661765463815, 20.34661765463815, 20, 20, 20, 20]","[0.0006587814259910807, 0.0006587814259910807, 0, 0, 0, 0]","[-1.5359087330101677, -1.5359087330101677, -1, -1, -1, -1]",6,1,5243122
