frame_array,tid_array,traj_p,traj_pt,traj_lambda,traj_phi,num_hits_x,tid,num_hits_y,hit_IDs,correct_track
4157,3705899,[24.82054521],[17.94541125],[-0.41728974],[1.47457461],5,,,,
4157,3723020,[20.79100152],[17.19099203],[0.33550435],[1.02837695],6,,,,
4159,3728516,[20.71613811],[20.69796324],[0.02805254],[0.54111872],13,3728516.0,6.0,"[10921683, 69621043, 80129686, 152214835, 152214835, 258940868]",1.0
4159,3708585,[27.57393506],[20.94531395],[-0.38708342],[1.15453337],4,,,,
4160,3718148,[20.41788074],[14.82976827],[0.42437053],[1.3949133],6,,,,
4161,3685069,[14.8333355],[13.65564427],[-0.2172108],[-1.08080068],5,3685069.0,4.0,"[10567228, 81878200, 160253143, 231506049]",1.0
4161,3650502,[26.03386065],[16.70403995],[0.48874904],[-0.42388293],4,,,,
4162,3711366,[15.17605581],[14.35819909],[0.18742704],[1.18790106],8,,,,
4162,3732939,[5.89141777],[5.58146578],[0.18527143],[-0.81163594],7,,,,
4162,3667730,[24.74390009],[22.69155331],[-0.22217358],[-0.3616842],6,,,,
4163,3687744,[15.59763377],[11.5696648],[-0.4020682],[0.18386903],6,3687744.0,4.0,"[179232991, 254650046, 282038, 67409790]",1.0
4163,3687744,[15.59763377],[11.5696648],[-0.4020682],[0.18386903],6,3687744.0,4.0,"[179232991, 481793364, 67409790, 179232991]",1.0
4163,3733428,[28.44339473],[7.20381409],[0.73261382],[0.62957443],6,,,,
4164,3724892,[26.10748306],[22.00333283],[0.31945425],[0.35537746],7,,,,
4164,3722285,[22.11992237],[20.41918424],[-0.21361649],[0.97765559],6,,,,
4164,3732680,[15.90668498],[9.98359519],[-0.48907564],[-1.52345563],5,,,,
4164,3704014,[28.66349693],[27.55953518],[0.15898675],[-1.60563048],6,,,,
4164,3724908,[22.24618866],[21.94134679],[0.09660578],[-1.32125039],5,3724908.0,4.0,"[156400287, 227679415, 80046141, 156400287]",1.0
4164,3717058,[25.75264171],[23.06634],[0.25994109],[0.61228487],4,,,,
4165,3735125,[25.98193427],[23.93272236],[0.22617812],[0.13653702],10,3735125.0,4.0,"[175198789, 250682790, 67312575, 175198789]",1.0
4165,3679452,[28.46536306],[27.39419544],[0.15719647],[-0.92056422],11,,,,
4165,3692453,[21.72226611],[14.91149314],[-0.44582194],[1.16027828],4,,,,
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,6.0,"[294578, 67400373, 67400373, 173105715, 139476743, 212654764]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,6.0,"[294578, 73719613, 67400373, 141574131, 139476743, 212574343]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,6.0,"[4510735, 67431568, 67400373, 143399459, 141574131, 212654764]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,6.0,"[4510735, 67400373, 67400373, 143477067, 141574131, 212574343]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,6.0,"[67431568, 141574131, 141858753, 208928127, 294578, 67431568]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,6.0,"[67431568, 139476743, 141858753, 209217171, 4510735, 73719613]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,6.0,"[67431568, 143399459, 141858753, 208643499, 320671, 67400373]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[67431568, 143477067, 141858753, 248867757]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[67431568, 172774717, 141858753, 248577985]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[73719613, 175136420, 141858753, 251176136]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[73719613, 172774717, 143399459, 250368716]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[73719613, 173105715, 143399459, 248246486]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[73719613, 173396770, 143477067, 212654764]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[73719613, 174905695, 143477067, 212574343]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[143477067, 250368716, 67431568, 173105715]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[172774717, 248246486, 67400373, 175136420]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[172774717, 250368716, 67431568, 175136420]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[173105715, 248500030, 73719613, 141574131]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[173396770, 248867757, 67400373, 174905695]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[173396770, 251176136, 73719613, 143399459]",1.0
4166,3728512,[20.83968493],[20.76000194],[-0.04355801],[-0.01093533],30,3728512.0,4.0,"[174905695, 250368716, 67431568, 174905695]",1.0
4166,3730850,[26.33404952],[13.99798935],[0.56413142],[-0.13166322],4,,,,
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[2229203, 75671349, 69467532, 183387938, 135026854, 204193735]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[2486218, 75834435, 69467532, 145542750, 135026854, 208334098]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[4384217, 75671349, 69593215, 183387938, 143335108, 214720459]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[6634891, 75834435, 69603964, 148170065, 145542750, 214720459]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[6634891, 71665758, 69603964, 148205879, 145542750, 208334098]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[6634891, 78003263, 69603964, 150147001, 145542750, 204193735]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[6634891, 69603964, 71495816, 145690196, 145690196, 214866861]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[8795490, 69603964, 71665758, 181520815, 145930513, 217343179]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[8795490, 71665758, 71665758, 145930513, 145930513, 214866861]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75671349, 183387938, 148138836, 217315712, 4548998, 77866295]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75834435, 145930513, 148138836, 219481013, 8658779, 71665758]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75834435, 150147001, 148138836, 215108442, 2496455, 71665758]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75834435, 150026416, 148138836, 219197119, 4548998, 75834435]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75834435, 181639334, 148138836, 219317962, 2486218, 71665758]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75834435, 181714988, 148167317, 217342855, 2486218, 77866295]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75834435, 181776759, 148167317, 217343179, 2229203, 69467532]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75834435, 183843765, 148167317, 217380718, 6468966, 75671349]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75834435, 183845506, 148167317, 217388129, 2486218, 69593215]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,6.0,"[75834435, 183875526, 148167317, 215108442, 2229203, 71495816]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 150147001, 148170065, 219317962]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 145930513, 148170065, 219481013]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 148138836, 148205879, 219481013]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 148170065, 148205879, 217388129]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 150026416, 148205879, 217380718]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 181714988, 148205879, 217342855]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 181776759, 148205879, 217343179]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 183762467, 148205879, 217315712]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 183843765, 148215864, 217388129]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 183845506, 148215864, 219481013]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[78003263, 183875526, 148215864, 217380718]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[148215864, 217342855, 75671349, 143335108]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[148215864, 217343179, 78003263, 148167317]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[148215864, 217315712, 75671349, 135026854]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150026416, 219197119, 78003263, 150312094]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150026416, 214866861, 71665758, 183592986]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150147001, 219317962, 71665758, 148138836]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150147001, 215108442, 69467532, 135026854]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150147001, 217315712, 69603964, 183762467]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150147001, 219197119, 69603964, 183592986]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150147001, 217342855, 71495816, 183387938]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150312094, 219481013, 69467532, 181389771]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150312094, 217388129, 71665758, 150312094]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150312094, 217380718, 71665758, 148170065]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[150312094, 217342855, 71665758, 148167317]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181389771, 202223541, 69603964, 181714988]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181389771, 204193735, 71665758, 150147001]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181520815, 256987822, 71665758, 148205879]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181520815, 202423993, 77866295, 143335108]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181520815, 202223541, 69593215, 135026854]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181639334, 257108125, 71495816, 181389771]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181639334, 259278583, 71665758, 148215864]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181639334, 257181190, 69593215, 181520815]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181639334, 202599871, 69603964, 183843765]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181714988, 259278583, 77866295, 150026416]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181714988, 259311232, 75834435, 148138836]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181714988, 257239406, 75834435, 145690196]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181714988, 259308347, 71495816, 135026854]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181714988, 202599871, 77866295, 145542750]",1.0
4167,3736797,[17.02604043],[16.91578487],[0.06789476],[0.44656083],67,3736797.0,4.0,"[181714988, 257108125, 78003263, 148215864]",1.0
4167,3736796,[25.28894819],[20.71797976],[-0.33317444],[-1.57433078],6,,,,
4167,3706593,[22.55511186],[16.38638929],[-0.41448371],[0.22296649],4,,,,
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[353149, 67464284, 67464284, 175229425, 156179642, 227456184]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[10817929, 80036425, 67464284, 173132037, 156179642, 246493727]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[10817929, 80025211, 67464284, 173273648, 156411572, 227686069]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[10817929, 84286531, 67464284, 173370332, 156411572, 227797886]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[10817929, 67464284, 79776298, 175229425, 156411572, 246638927]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[10821571, 80025211, 79776298, 173132037, 156523914, 227797886]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[10821571, 80036425, 79868037, 175229425, 156523914, 227686069]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[10821571, 84286531, 79868037, 173132037, 156523914, 227900206]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[10821571, 67464284, 80025211, 156411572, 156523914, 244638511]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[12992267, 84286531, 80025211, 175229425, 156626763, 227900206]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[12992267, 67464284, 80025211, 171383843, 156626763, 227797886]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[80025211, 173132037, 156626763, 227686069, 10664655, 84141390]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[80025211, 173273648, 156626763, 244748901, 10551414, 79776298]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[80025211, 173370332, 156626763, 244638511, 10821571, 84141390]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[80036425, 175229425, 171383843, 244748901, 353149, 80025211]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[80036425, 171383843, 171383843, 244638511, 353149, 80036425]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[80036425, 173132037, 171383843, 246638927, 10664655, 79868037]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[80036425, 173273648, 171383843, 227900206, 10664655, 79776298]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[80036425, 173370332, 173132037, 246493727, 10817929, 84141390]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[84141390, 175229425, 173273648, 246638927, 12716310, 79868037]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[84141390, 173132037, 173273648, 244638511, 12992267, 80025211]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[84286531, 173273648, 173273648, 227797886, 353149, 84286531]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[84286531, 173370332, 173370332, 244638511, 12716310, 84141390]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[84286531, 175229425, 173370332, 246638927, 12716310, 79776298]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[84286531, 171383843, 173370332, 244748901, 10551414, 79868037]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[84286531, 173132037, 173370332, 227900206, 10551414, 84141390]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,6.0,"[173370332, 227797886, 84286531, 156626763, 12992267, 80036425]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,4.0,"[175229425, 246493727, 80036425, 156411572]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,4.0,"[173273648, 227686069, 80025211, 156523914]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,4.0,"[173273648, 244748901, 84286531, 156523914]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,4.0,"[173132037, 246638927, 84141390, 156179642]",1.0
4168,3737641,[16.22334605],[15.96859782],[0.10309161],[-1.31861499],31,3737641.0,4.0,"[175229425, 246638927, 80036425, 156523914]",1.0
4169,3738650,[29.21833517],[28.96099704],[0.07838178],[-1.04678333],19,,,,
4170,3734356,[21.73363749],[14.50952141],[0.46973231],[-1.10069982],7,3734356.0,6.0,"[8833282, 80119442, 80119442, 158705812, 158705812, 230033713]",1.0
4170,3734356,[21.73363749],[14.50952141],[0.46973231],[-1.10069982],7,3734356.0,4.0,"[10933751, 80119442, 714518851, 787834175]",1.0
4171,3735316,[6.86908364],[6.47959755],[0.19220772],[-0.07969042],5,,,,
4171,3682952,[7.64953015],[6.80807365],[0.26699403],[-0.53719414],4,,,,
4172,3722321,[21.28898091],[13.64888361],[-0.47939534],[1.60128314],7,,,,
4172,3735374,[25.01720604],[14.82434364],[-0.51355224],[1.40918619],4,,,,
4172,3724016,[26.38217715],[25.45168188],[-0.14258496],[-0.39321355],6,,,,
4173,3732666,[15.61609539],[14.98514221],[-0.15303104],[1.11646314],4,,,,
4175,3742460,[28.24717113],[19.29200604],[0.45818771],[0.26893091],4,,,,
4175,3686939,[25.75591097],[25.75419495],[-0.00152594],[-0.16665865],13,3686939.0,6.0,"[14854229, 75627892, 75627892, 172839898, 143408300, 246298100]",1.0
4175,3686939,[25.75591097],[25.75419495],[-0.00152594],[-0.16665865],13,3686939.0,6.0,"[75627892, 170834997, 143408300, 244200708, 14854229, 86158170]",1.0
4175,3686939,[25.75591097],[25.75419495],[-0.00152594],[-0.16665865],13,3686939.0,6.0,"[86158170, 143495852, 143495852, 210572595, 6422360, 86158170]",1.0
4175,3686939,[25.75591097],[25.75419495],[-0.00152594],[-0.16665865],13,3686939.0,4.0,"[86158170, 143408300, 143495852, 210486068]",1.0
4175,3686939,[25.75591097],[25.75419495],[-0.00152594],[-0.16665865],13,3686939.0,4.0,"[143495852, 246206109, 75627892, 143408300]",1.0
4175,3686939,[25.75591097],[25.75419495],[-0.00152594],[-0.16665865],13,3686939.0,4.0,"[143495852, 246298100, 86158170, 170834997]",1.0
4175,3686939,[25.75591097],[25.75419495],[-0.00152594],[-0.16665865],13,3686939.0,4.0,"[143495852, 244200708, 75627892, 143495852]",1.0
4175,3686939,[25.75591097],[25.75419495],[-0.00152594],[-0.16665865],13,3686939.0,4.0,"[170834997, 246298100, 86158170, 172839898]",1.0
4176,3745488,[4.2676279],[3.72284603],[-0.27802612],[0.5280688],64,,,,
4176,3722313,[25.00760064],[24.40674275],[0.12644869],[-1.55070765],4,,,,
4177,3746314,[18.09852698],[17.71129598],[-0.10984949],[1.71287957],8,3746314.0,6.0,"[6383393, 75593487, 75593487, 168331659, 147693851, 239611431]",1.0
4177,3746314,[18.09852698],[17.71129598],[-0.10984949],[1.71287957],8,3746314.0,4.0,"[75593487, 433080209, 147693851, 504379520]",1.0
4177,3746314,[18.09852698],[17.71129598],[-0.10984949],[1.71287957],8,3746314.0,4.0,"[168331659, 239611431, 75593487, 147693851]",1.0
4178,3713170,[27.59868856],[27.46129586],[-0.0503911],[0.57916121],34,3713170.0,6.0,"[10628959, 69357242, 69357242, 153887085, 153887085, 223061027]",1.0
4178,3713170,[27.59868856],[27.46129586],[-0.0503911],[0.57916121],34,3713170.0,6.0,"[10820700, 69357242, 79836709, 181152180, 153909603, 256629821]",1.0
4178,3713170,[27.59868856],[27.46129586],[-0.0503911],[0.57916121],34,3713170.0,6.0,"[79836709, 181161042, 154084269, 223254387, 131841, 69357242]",1.0
4178,3713170,[27.59868856],[27.46129586],[-0.0503911],[0.57916121],34,3713170.0,6.0,"[79836709, 181582415, 181161042, 256617128, 10628959, 79836709]",1.0
4178,3713170,[27.59868856],[27.46129586],[-0.0503911],[0.57916121],34,3713170.0,4.0,"[80028703, 181152180, 181161042, 223085337]",1.0
4178,3713170,[27.59868856],[27.46129586],[-0.0503911],[0.57916121],34,3713170.0,4.0,"[181380955, 256800689, 69659792, 181152180]",1.0
4178,3728265,[20.58645375],[17.31232338],[-0.31162308],[0.1106739],6,,,,
4178,3748130,[2.7852586],[2.63935624],[-0.1752346],[0.86020716],31,,,,
4179,3734381,[25.54662301],[22.48128086],[-0.26908573],[-1.46472055],4,,,,
4180,3719062,[11.70225824],[8.07846711],[0.45263924],[0.82119475],6,,,,
4180,3729234,[21.09785946],[20.32724953],[0.15493359],[0.86780243],10,,,,
4180,3736987,[19.6901542],[9.59102251],[-0.58302691],[1.01529847],8,,,,
4181,3730884,[18.91799211],[18.78491604],[0.07055951],[0.45151408],29,3730884.0,6.0,"[2452374, 71635020, 69558350, 135126154, 135126154, 202186532]",1.0
4181,3730884,[18.91799211],[18.78491604],[0.07055951],[0.45151408],29,3730884.0,6.0,"[78027058, 150160945, 149504158, 202186532, 8825207, 71635020]",1.0
4181,3730884,[18.91799211],[18.78491604],[0.07055951],[0.45151408],29,3730884.0,6.0,"[78027058, 150238820, 149905200, 219086376, 2452374, 78027058]",1.0
4181,3730884,[18.91799211],[18.78491604],[0.07055951],[0.45151408],29,3730884.0,6.0,"[78027058, 135399508, 149905200, 202186532, 8556650, 69558350]",1.0
4181,3730884,[18.91799211],[18.78491604],[0.07055951],[0.45151408],29,3730884.0,6.0,"[78027058, 181721685, 150160945, 219409499, 8556650, 77757738]",1.0
4181,3730884,[18.91799211],[18.78491604],[0.07055951],[0.45151408],29,3730884.0,4.0,"[150238820, 219086376, 71635020, 150366272]",1.0
4181,3730884,[18.91799211],[18.78491604],[0.07055951],[0.45151408],29,3730884.0,4.0,"[150238820, 257189195, 69558350, 181558937]",1.0
4181,3730884,[18.91799211],[18.78491604],[0.07055951],[0.45151408],29,3730884.0,4.0,"[150366272, 219409499, 71635020, 181721685]",1.0
4181,3730884,[18.91799211],[18.78491604],[0.07055951],[0.45151408],29,3730884.0,4.0,"[150366272, 219342130, 69558350, 150366272]",1.0
4181,3744320,[23.0240362],[17.30283389],[-0.39393002],[-0.8082266],7,,,,
4181,3746541,[16.75280445],[14.01403635],[0.32587128],[-1.51951164],7,,,,
4182,3751288,[22.75186654],[21.88008545],[0.15859162],[1.23658429],9,3751288.0,4.0,"[141543240, 234376921, 6449607, 73551379]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,6.0,"[10826870, 80033848, 80033848, 183601849, 139907517, 259137463]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,6.0,"[10826870, 69537633, 80076338, 183601849, 139907517, 259120954]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,6.0,"[10826870, 71634398, 80076338, 183656808, 139907517, 221666656]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,6.0,"[10870645, 80033848, 80076338, 183669730, 146253928, 221666656]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,4.0,"[10870645, 69537633, 146253928, 223637353]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,4.0,"[146253928, 257229620, 10826870, 80076338]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,4.0,"[146253928, 223425107, 10870645, 69595723]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,4.0,"[146253928, 223454584, 2427227, 69537633]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,4.0,"[152496239, 221666656, 2429893, 69537633]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,6.0,"[152496239, 223637353, 71634398, 154251154, 2429893, 80076338]",1.0
4183,3750521,[20.51222825],[20.46221234],[-0.03379979],[0.63792669],28,3750521.0,6.0,"[152496239, 223454584, 80033848, 154251154, 2427227, 71634398]",1.0
