batch,track_id,hit_IDs,traj_ps,traj_pts,traj_lambdas,traj_phis,num_hits,correct_tracks,tid
4038,15,"[10860653, 69641297, 69641297, 442012875, 160667231, 234026725]","[17.66867092770285, 17.66867092770285, 17, 26, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 25, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, -1]",6,1,3733764
4038,16,"[10860653, 69347550, 81956427, 177223270, 160667231, 231929545]","[17.66867092770285, 17.611511513348603, 17, 17, 17, 17]","[17.6529681439902, 13.550869118174745, 17, 17, 17, 17]","[0.028203291719977625, -0.3786643466248004, 0, 0, 0, 0]","[-1.05606102614381, 0.44363780185371215, -1, -1, -1, -1]",6,1,3733764
4038,17,"[10883901, 82186686, 81956427, 181244405, 160667231, 231897589]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 13, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, 0, -1, -1]",6,1,3733764
4038,18,"[10883901, 82217962, 81956427, 176851941, 160667231, 229800196]","[17.66867092770285, 17.66867092770285, 17, 29, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, 0, -1, -1]",6,1,3733764
4038,24,"[10915184, 69641297, 82186686, 158560788, 177422948, 250790202]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, -1]",6,1,3733764
4038,25,"[12744125, 69347550, 82186686, 158530884, 177422948, 252853651]","[17.66867092770285, 17.611511513348603, 17, 17, 17, 17]","[17.6529681439902, 13.550869118174745, 17, 17, 17, 17]","[0.028203291719977625, -0.3786643466248004, 0, 0, 0, 0]","[-1.05606102614381, 0.44363780185371215, -1, -1, -1, -1]",6,1,3733764
4038,26,"[12744125, 69456070, 82186686, 160667231, 177422948, 250829069]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, -1]",6,1,3733764
4038,27,"[82186686, 158457420, 177422948, 234026725, 403207, 69641297]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, -1]",6,1,3733764
4038,28,"[82186686, 177422948, 177462077, 250829069, 10860653, 82217962]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, -1]",6,1,3733764
4038,29,"[82186686, 177462077, 177462077, 250790202, 12744125, 81956427]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, -1]",6,1,3733764
4038,30,"[82186686, 179487941, 177462077, 252853651, 10915184, 82162924]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, -1]",6,1,3733764
4038,31,"[82217962, 158530884, 177462077, 234026725, 254240, 69347550]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 13]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, 0]",6,1,3733764
4038,35,"[82217962, 177422948, 179487941, 252853651, 254240, 69456070]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, -1]",6,1,3733764
4038,36,"[82217962, 177462077, 179487941, 250790202, 10860653, 82186686]","[17.66867092770285, 17.66867092770285, 17, 17, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, -1, -1, -1]",6,1,3733764
4038,37,"[179487941, 250829069, 69456070, 176851941, 10883901, 82162924]","[17.66867092770285, 17.66867092770285, 17, 29, 17, 17]","[17.6529681439902, 17.6529681439902, 17, 17, 17, 17]","[0.028203291719977625, 0.028203291719977625, 0, 0, 0, 0]","[-1.05606102614381, -1.05606102614381, -1, 0, -1, -1]",6,1,3733764
4039,4,"[6735981, 67414500, 67414500, 166291754, 139628691, 250686738]","[9.55231283395969, 9.55231283395969, 9, 17, 9, 9]","[9.038352958392148, 9.038352958392148, 9, 17, 9, 9]","[0.18729649895509812, 0.18729649895509812, 0, 0, 0, 0]","[0.0791273210718548, 0.0791273210718548, 0, -1, 0, 0]",6,1,3639702
4039,7,"[14991880, 67414500, 75943077, 175213893, 139628691, 230143841]","[9.55231283395969, 9.55231283395969, 9, 9, 9, 21]","[9.038352958392148, 9.038352958392148, 9, 9, 9, 21]","[0.18729649895509812, 0.18729649895509812, 0, 0, 0, 0]","[0.0791273210718548, 0.0791273210718548, 0, 0, 0, 0]",6,1,3639702
4039,19,"[86418474, 175213893, 139708878, 204684134]","[9.55231283395969, 9.55231283395969, 9, 9]","[9.038352958392148, 9.038352958392148, 9, 9]","[0.18729649895509812, 0.18729649895509812, 0, 0]","[0.0791273210718548, 0.0791273210718548, 0, 0]",4,1,3639702
4040,0,"[82059928, 170900260, 156386131, 227671920, 12868257, 86301323]","[26.77256570746546, 26.77256570746546, 26, 26, 26, 26]","[25.61219265309635, 25.61219265309635, 25, 25, 25, 25]","[0.1684281827538384, 0.1684281827538384, 0, 0, 0, 0]","[-1.4340018208567102, -1.4340018208567102, -1, -1, -1, -1]",6,1,3746556
4040,1,"[82059928, 180960847, 156386131, 244249401, 14985162, 86301323]","[26.77256570746546, 9.267501605710304, 26, 26, 26, 26]","[25.61219265309635, 9.262890362673954, 25, 25, 25, 25]","[0.1684281827538384, -0.01260146709924092, 0, 0, 0, 0]","[-1.4340018208567102, -0.24151067094530293, -1, -1, -1, -1]",6,1,3746556
4040,2,"[82059928, 180960846, 170900260, 244249401, 12868257, 82059928]","[26.77256570746546, 9.267501605710304, 26, 26, 26, 26]","[25.61219265309635, 9.262890362673954, 25, 25, 25, 25]","[0.1684281827538384, -0.01260146709924092, 0, 0, 0, 0]","[-1.4340018208567102, -0.24151067094530293, -1, -1, -1, -1]",6,1,3746556
4043,0,"[10563008, 79784072, 79784072, 176790210, 153910879, 225148815]","[24.418234710551317, 24.418234710551317, 24, 27, 24, 24]","[19.731582921799877, 19.731582921799877, 19, 26, 19, 19]","[-0.3438247124322488, -0.3438247124322488, 0, 0, 0, 0]","[-1.446189271234937, -1.446189271234937, -1, 0, -1, -1]",6,1,3773292
4044,0,"[6368901, 75572917, 75572917, 141191562, 141191562, 244132675]","[21.459817543511107, 21.459817543511107, 21, 21, 21, 21]","[21.448833332096328, 21.448833332096328, 21, 21, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 0, 0, 0]",6,1,3774775
4044,1,"[6368901, 86079379, 75572917, 170770809, 141191562, 500757543]","[21.459817543511107, 21.459817543511107, 21, 21, 21, 18]","[21.448833332096328, 21.448833332096328, 21, 21, 21, 17]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 0, 0, 1]",6,1,3774775
4044,9,"[6606176, 86301843, 75811978, 170955356, 141604686, 210779879]","[21.459817543511107, 21.459817543511107, 21, 21, 21, 21]","[21.448833332096328, 21.448833332096328, 21, 21, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 0, 0, 0]",6,1,3774775
4044,10,"[6606176, 86079379, 75811978, 170770809, 141604686, 212834208]","[21.459817543511107, 21.459817543511107, 21, 21, 21, 18]","[21.448833332096328, 21.448833332096328, 21, 21, 21, 17]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 0, 0, 1]",6,1,3774775
4044,11,"[6606176, 86367125, 75811978, 412228168, 141604686, 208541506]","[21.459817543511107, 21.459817543511107, 21, 28, 21, 21]","[21.448833332096328, 21.448833332096328, 21, 27, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 1, 0, 0]",6,1,3774775
4044,15,"[14773896, 86079379, 80040482, 170955356, 141604686, 244386082]","[21.459817543511107, 21.459817543511107, 12, 21, 21, 21]","[21.448833332096328, 21.448833332096328, 11, 21, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, -1, 0, 0, 0]",6,1,3774775
4044,17,"[15063439, 86367125, 86079379, 141191562, 143680150, 210779879]","[21.459817543511107, 21.459817543511107, 21, 21, 18, 21]","[21.448833332096328, 21.448833332096328, 21, 21, 17, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 0, 1, 0]",6,1,3774775
4044,20,"[86301843, 171020384, 143680150, 244319779, 14998413, 86301843]","[21.459817543511107, 21.459817543511107, 18, 21, 21, 21]","[21.448833332096328, 21.448833332096328, 17, 21, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 1, 0, 0, 0]",6,1,3774775
4044,23,"[86301843, 141191562, 152255528, 208541506, 6606176, 75572917]","[21.459817543511107, 21.459817543511107, 12, 21, 21, 21]","[21.448833332096328, 21.448833332096328, 11, 21, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, -1, 0, 0, 0]",6,1,3774775
4044,24,"[86301843, 141462413, 152255528, 244386082, 6368901, 86301843]","[21.459817543511107, 21.459817543511107, 12, 21, 21, 21]","[21.448833332096328, 21.448833332096328, 11, 21, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, -1, 0, 0, 0]",6,1,3774775
4044,26,"[86367125, 171020384, 170770809, 244132675, 14998413, 75811978]","[21.459817543511107, 21.459817543511107, 21, 21, 21, 21]","[21.448833332096328, 21.448833332096328, 21, 21, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 0, 0, 0]",6,1,3774775
4044,27,"[86367125, 170955356, 170770809, 208541506, 6606176, 75773874]","[21.459817543511107, 21.459817543511107, 21, 21, 21, 18]","[21.448833332096328, 21.448833332096328, 21, 21, 21, 17]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 0, 0, 1]",6,1,3774775
4044,28,"[86367125, 170770809, 170770809, 212834208, 15063439, 86301843]","[21.459817543511107, 21.459817543511107, 21, 18, 21, 21]","[21.448833332096328, 21.448833332096328, 21, 17, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 1, 0, 0]",6,1,3774775
4044,33,"[171020384, 244319779, 86079379, 170770809]","[21.459817543511107, 21.459817543511107, 21, 21]","[21.448833332096328, 21.448833332096328, 21, 21]","[-0.012847674147667406, -0.012847674147667406, 0, 0]","[-0.1927614643641927, -0.1927614643641927, 0, 0]",4,1,3774775
4045,2,"[12670049, 83988653, 83988653, 451525769, 164392608, 474899050]","[25.27462264060932, 25.27462264060932, 25, 25, 25, 22]","[20.12668378499005, 20.12668378499005, 20, 20, 20, 18]","[-0.35471585869022876, -0.35471585869022876, 0, 0, 0, 0]","[-0.6800237585307912, -0.6800237585307912, 0, 0, 0, 0]",6,1,3696599
4045,5,"[241933923, 407792506, 83976765, 168597378, 10592536, 83976765]","[22.340413547309335, 22.340413547309335, 22, 22, 8, 22]","[18.032754609360204, 18.032754609360204, 18, 18, 3, 18]","[-0.3446603585725047, -0.3446603585725047, 0, 0, 0, 0]","[-0.363714720829266, -0.363714720829266, 0, 0, -1, 0]",6,1,3784690
4046,2,"[2434453, 80045638, 71631689, 135421300, 135444117, 202589765]","[13.439680808290918, 26.521357527444103, 26, 26, 26, 26]","[13.222795464721862, 26.518591765247834, 26, 26, 26, 26]","[0.10444998202191397, -0.003130314934458543, 0, 0, 0, 0]","[0.4104726244993342, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,3,"[4636894, 71745897, 71631689, 135444117, 135444117, 257067045]","[26.521357527444103, 26.521357527444103, 26, 26, 26, 13]","[26.518591765247834, 26.518591765247834, 26, 26, 26, 13]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,6,"[4636894, 80143462, 71631689, 156374984, 135514998, 202518879]","[26.521357527444103, 26.521357527444103, 26, 26, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,8,"[4636894, 80129602, 71745897, 135444117, 135514998, 257067045]","[26.521357527444103, 26.521357527444103, 26, 26, 26, 13]","[26.518591765247834, 26.518591765247834, 26, 26, 26, 13]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,11,"[8748091, 80143462, 71745897, 154318100, 135811136, 211220700]","[25.235855345144152, 26.521357527444103, 26, 26, 26, 26]","[23.209898598907472, 26.518591765247834, 26, 26, 26, 26]","[-0.21844813245646155, -0.003130314934458543, 0, 0, 0, 0]","[-1.350991907367067, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,16,"[10839460, 80045638, 80060387, 135444117, 139945005, 204979947]","[26.521357527444103, 26.521357527444103, 25, 26, 26, 26]","[26.518591765247834, 26.518591765247834, 23, 26, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, -1, 0, 0, 0]",6,1,3787805
4046,20,"[10839460, 69538633, 80129602, 156423895, 139945005, 202497600]","[26.521357527444103, 13.439680808290918, 26, 26, 26, 26]","[26.518591765247834, 13.222795464721862, 26, 26, 26, 26]","[-0.003130314934458543, 0.10444998202191397, 0, 0, 0, 0]","[-0.9441443046333314, 0.4104726244993342, 0, 0, 0, 0]",6,1,3787805
4046,21,"[10924190, 80129602, 80129602, 154318100, 139945005, 202518879]","[26.521357527444103, 26.521357527444103, 26, 26, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,23,"[10924190, 80045638, 80129602, 154409561, 148291478, 221743648]","[26.521357527444103, 26.521357527444103, 26, 26, 13, 26]","[26.518591765247834, 26.518591765247834, 26, 26, 13, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,25,"[10924190, 71745897, 80143462, 154318100, 148291478, 225685977]","[26.521357527444103, 26.521357527444103, 26, 26, 13, 26]","[26.518591765247834, 26.518591765247834, 26, 26, 13, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,26,"[10924190, 71631689, 80143462, 156374984, 148291478, 225589373]","[26.521357527444103, 26.521357527444103, 26, 26, 13, 26]","[26.518591765247834, 26.518591765247834, 26, 26, 13, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,27,"[10938305, 80143462, 80143462, 154409561, 148291478, 204979947]","[26.521357527444103, 26.521357527444103, 26, 26, 13, 26]","[26.518591765247834, 26.518591765247834, 26, 26, 13, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,30,"[10938305, 80060387, 80143462, 135514998, 154318100, 225589373]","[26.521357527444103, 25.235855345144152, 26, 26, 26, 26]","[26.518591765247834, 23.209898598907472, 26, 26, 26, 26]","[-0.003130314934458543, -0.21844813245646155, 0, 0, 0, 0]","[-0.9441443046333314, -1.350991907367067, 0, 0, 0, 0]",6,1,3787805
4046,31,"[10938305, 71745897, 80143462, 181591869, 154318100, 225596752]","[26.521357527444103, 26.521357527444103, 26, 13, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 13, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0, 0, 0]",6,1,3787805
4046,32,"[154318100, 225548861, 10839460, 71631689]","[26.521357527444103, 26.521357527444103, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0]",4,1,3787805
4046,35,"[154409561, 225685977, 10938305, 71631689]","[26.521357527444103, 26.521357527444103, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0]",4,1,3787805
4046,39,"[154675636, 221743648, 80045638, 156374984]","[26.521357527444103, 26.521357527444103, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0]",4,1,3787805
4046,41,"[154675636, 225685977, 71745897, 135514998]","[26.521357527444103, 26.521357527444103, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0]",4,1,3787805
4046,43,"[154675636, 225596752, 80045638, 154318100]","[26.521357527444103, 26.521357527444103, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0]",4,1,3787805
4046,44,"[156374984, 225548861, 80045638, 156423895]","[26.521357527444103, 26.521357527444103, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0]",4,1,3787805
4046,45,"[156374984, 225589373, 71631689, 135514998]","[26.521357527444103, 26.521357527444103, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0]",4,1,3787805
4046,48,"[156423895, 225596752, 80045638, 154409561]","[26.521357527444103, 26.521357527444103, 26, 26]","[26.518591765247834, 26.518591765247834, 26, 26]","[-0.003130314934458543, -0.003130314934458543, 0, 0]","[-0.9441443046333314, -0.9441443046333314, 0, 0]",4,1,3787805
4047,69,"[75862503, 137448012, 4485490, 73521729]","[25.973149957188344, 25.973149957188344, 25, 25]","[25.867043424299865, 25.867043424299865, 25, 25]","[0.05491460022987035, 0.05491460022987035, 0, 0]","[0.8997383995683778, 0.8997383995683778, 0, 0]",4,1,3759700
4047,88,"[73689553, 137448012, 4485490, 73609566]","[25.973149957188344, 25.973149957188344, 25, 25]","[25.867043424299865, 25.867043424299865, 25, 25]","[0.05491460022987035, 0.05491460022987035, 0, 0]","[0.8997383995683778, 0.8997383995683778, 0, 0]",4,1,3759700
4048,0,"[164545813, 237878559, 84092782, 164545813, 12909591, 84092782]","[11.132882646162983, 11.132882646162983, 11, 11, 11, 11]","[9.530045618904785, 9.530045618904785, 9, 9, 9, 9]","[-0.29588658337909174, -0.29588658337909174, 0, 0, 0, 0]","[-0.86080180983592, -0.86080180983592, 0, 0, 0, 0]",6,1,3767111
4049,0,"[143233392, 212282225, 75745573, 143233392]","[27.413536458046586, 27.413536458046586, 27, 27]","[10.610560076296027, 10.610560076296027, 10, 10]","[-0.6446287940117675, -0.6446287940117675, 0, 0]","[1.1958844671078255, 1.1958844671078255, 1, 1]",4,1,3790214
4050,0,"[12772217, 81888537, 81888537, 179514790, 160101689, 233404373]","[27.59792854358976, 27.59792854358976, 27, 23, 27, 27]","[15.132657004002537, 15.132657004002537, 15, 16, 15, 15]","[-0.5433715692596619, -0.5433715692596619, 0, 0, 0, 0]","[-1.0777838144633642, -1.0777838144633642, -1, 0, -1, -1]",6,1,3791098
4051,0,"[4374439, 71497768, 69427646, 137187013, 137187013, 204237913]","[19.820589226468517, 19.820589226468517, 26, 19, 19, 19]","[16.868461236254024, 16.868461236254024, 22, 16, 16, 16]","[-0.30113671416532756, -0.30113671416532756, 0, 0, 0, 0]","[0.7675638666954292, 0.7675638666954292, 0, 0, 0, 0]",6,1,3705843
4051,21,"[81870755, 176730936, 176730936, 509093077]","[12.425555439766878, 12.425555439766878, 12, 12]","[11.882828540408324, 11.882828540408324, 11, 11]","[-0.15935628227181076, -0.15935628227181076, 0, 0]","[-0.911685461027715, -0.911685461027715, 0, 0]",4,1,3792044
4052,2,"[73685003, 441471761, 147978449, 238520430, 4489525, 73685003]","[14.528122539438984, 20.38727380021937, 14, 14, 14, 14]","[14.02181281388803, 16.576262026308427, 14, 14, 14, 14]","[0.1514387940064387, -0.3391042756795874, 0, 0, 0, 0]","[1.576167407486327, -1.456872210675824, 1, 1, 1, 1]",6,1,3777699
4054,1,"[8735656, 78047921, 78047921, 160418708, 148172370, 217397248]","[25.071559478674214, 25.071559478674214, 25, 24, 25, 25]","[15.865886988937111, 15.865886988937111, 15, 23, 15, 15]","[0.49507405483079475, 0.49507405483079475, 0, 0, 0, 0]","[1.5911653779041417, 1.5911653779041417, 1, 0, 1, 1]",6,1,3718283
4055,1,"[100033, 81918267, 71447586, 139412421, 139238079, 208457174]","[16.15175962318552, 26.09669803044442, 26, 26, 26, 26]","[13.87967850564906, 26.092369947342462, 26, 26, 26, 26]","[-0.29231025751755985, -0.005217536011700832, 0, 0, 0, 0]","[0.14028829107917884, 1.1468198001078127, 1, 1, 1, 1]",6,1,3781176
4055,2,"[4271263, 73478370, 71447586, 139383266, 139238079, 208456648]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 26]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 26]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 1]",6,1,3781176
4055,3,"[4271263, 73479585, 71447586, 139398717, 139238079, 206421006]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 26]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 26]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 1]",6,1,3781176
4055,4,"[4271263, 71479094, 71447586, 139346090, 139238079, 208526201]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 26]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 26]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 1]",6,1,3781176
4055,5,"[4274018, 73479585, 71447586, 139351348, 139238079, 252403596]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 16]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 13]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 0]",6,1,3781176
4055,6,"[4274018, 73478370, 71447586, 139238079, 139238079, 481613416]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 16]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 13]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 0]",6,1,3781176
4055,7,"[4338640, 71447586, 71447586, 139281793, 139281793, 208457174]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 26]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 26]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 1]",6,1,3781176
4055,8,"[4351572, 73557910, 71447586, 139284599, 139281793, 208456648]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 26]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 26]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 1]",6,1,3781176
4055,9,"[4370653, 71479094, 71447586, 176969074, 139281793, 206311732]","[26.09669803044442, 26.09669803044442, 26, 16, 26, 26]","[26.092369947342462, 26.092369947342462, 26, 13, 26, 26]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 0, 1, 1]",6,1,3781176
4055,10,"[4370653, 73478370, 71479094, 139346090, 139281793, 206421006]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 26]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 26]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 1]",6,1,3781176
4055,11,"[4370653, 73479585, 71479094, 139398717, 139281793, 208526201]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 26]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 26]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 1]",6,1,3781176
4055,12,"[12654154, 83957420, 71479094, 139351348, 139281793, 252403596]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 16]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 13]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 0]",6,1,3781176
4055,13,"[12654154, 83968995, 71479094, 139238079, 139281793, 481613416]","[26.09669803044442, 26.09669803044442, 26, 26, 26, 16]","[26.092369947342462, 26.092369947342462, 26, 26, 26, 13]","[-0.005217536011700832, -0.005217536011700832, 0, 0, 0, 0]","[1.1468198001078127, 1.1468198001078127, 1, 1, 1, 0]",6,1,3781176
